Age,ArenaSize,Paternity,Treatment,TotDist,MeanVel,LatencyZ2360,CumDur%Z2,MeanMeander,FreqZAlter,FreqTransZ1>Z2,MeanTurnAngle,MeanAngVel,Mean%Activ,Mean%Mobility
14,58,53,0,366.323,1.09646,360,0,-83.3497,0,0,-1.53366,-46.0102,0.00289063,8.08767
14,58,53,0,739.915,2.30601,133.032,8.51694,177.019,8,4,-0.861007,-25.8305,0.00651666,10.1947
14,58,53,0,2228.07,6.25458,52.7995,7.95223,-70.0463,11,6,-0.160605,-4.81819,0.0335922,17.8513
14,58,53,0,398.78,1.14538,360,0,-169.405,0,0,-0.151855,-4.55569,0.00874015,5.89398
14,58,53,0,434.337,1.20829,360,0,-70.0223,0,0,0.743813,22.3146,0.0114553,5.15023
14,58,53,0,644.186,1.79258,360,0,129.678,0,0,-0.710175,-21.3054,0.0116061,8.48747
14,58,53,0,1425.31,3.96291,1.93331,5.43418,384.396,1,1,0.298635,8.95914,0.0228436,12.8402
14,58,53,0,2492.7,6.93065,0,14.0252,-279.011,1,0,0.179809,5.39432,0.038047,17.153
14,58,53,0,1250.06,3.47595,97.6657,4.27699,-185.872,1,1,0.26954,8.08627,0.0235136,10.0775
14,58,53,0,569.466,1.58657,200.165,6.63766,-195.057,3,2,0.602692,18.0809,0.00987905,6.71587
14,58,53,0,302.313,0.840545,168.165,5.86928,20.1167,1,1,0.29903,8.97098,0.00376526,5.2731
14,58,53,0,3501.62,9.73674,54.4328,2.08295,0.0298455,1,1,0.995245,29.8576,0.0588063,22.3508
14,58,53,0,383.98,1.06781,360,0,60.4733,0,0,0.303092,9.09286,0.00813165,6.00704
189,138,33,5,1698150,4721.5,3.0333,0.870209,0.0041586,14,7,-0.615456,-18.4639,1.16463,21.0414
189,138,33,5,448936,1252.16,360,0,0.687405,0,0,1.74135,52.2409,0.213336,4.9067
189,138,33,5,1340290,3731.35,1.16666,13.4882,0.0274505,80,40,1.51189,45.3572,0.537288,12.1283
189,138,33,5,1155760,3225.41,0.833325,5.98037,0.10829,10,5,-0.0296087,-0.88827,0.485618,11.3006
14,58,55,25,134.648,9.24366,112.032,0.0185151,1287.03,2,1,1.65261,49.5789,0.0112741,31.9174
14,58,55,25,345.823,2.67875,143.465,2.47176,-642.704,4,2,-2.34425,-70.3282,0.0042022,11.2985
14,58,55,25,1613.67,4.52562,86.3991,2.09221,-417.973,4,2,0.145716,4.37151,0.0219447,13.14
14,58,55,25,2174.59,6.06925,10.9999,3.04573,53.6357,9,5,0.0276079,0.828245,0.023966,22.8171
14,58,55,25,1043.83,2.90655,243.764,1.11091,-16.6964,3,2,-1.45277,-43.5835,0.0117204,10.8115
14,58,55,25,1596.97,4.44637,0,9.47973,-103.801,1,0,0.290593,8.71787,0.0165371,21.8015
14,58,55,25,1042.34,2.91539,22.6664,0.972042,-143.942,2,1,-1.12406,-33.7222,0.0097911,17.2087
14,58,55,25,834.321,2.50474,94.5657,10.9332,113.671,8,4,-0.127037,-3.81116,0.00877936,15.0533
14,58,55,25,962.67,2.71892,360,0,5.2138,0,0,-0.70501,-21.1505,0.0119943,10.7982
14,58,55,25,1741.1,4.86254,207.765,0.546195,251.221,3,2,-0.778194,-23.3461,0.0239152,12.9387
14,58,55,25,898.058,2.49972,140.932,0.175893,79.8775,1,1,1.20447,36.1343,0.00928244,12.1697
14,58,55,25,2106.71,5.9139,51.1995,1.30531,337.266,2,1,1.41527,42.4585,0.0289206,23.3953
14,58,55,25,1244.22,3.49734,220.264,0.953527,-216.185,1,1,-0.351896,-10.557,0.018995,13.2602
14,58,55,25,2043.33,6.10683,360,0,49.7563,0,0,-1.22389,-36.717,0.0225183,21.9418
14,58,55,25,1437.33,4.68037,156.165,0.629513,-13.0807,4,2,-0.00915571,-0.274674,0.0205403,16.2742
14,58,55,25,1344.72,3.88914,53.9328,12.2014,-190.687,4,2,-0.349519,-10.4857,0.0151361,13.4236
189,138,313,5,182945,513.993,3.4333,4.57323,-0.0397907,10,5,3.57275,107.184,0.144704,3.9656
189,138,313,5,230347,646.747,310.264,0.777634,0.795679,4,2,0.122404,3.67216,0.0973892,2.88027
161,138,39,5,101651,282.785,360,0,0.759045,0,0,-0.201409,-6.04233,0.0281399,1.5394
161,138,39,5,98393.4,280.539,162.498,54.7028,-0.386438,1,1,-2.21754,-66.5268,0.0477014,1.50443
161,138,39,5,793558,2206.39,46.3662,1.15719,-3.84542,8,4,1.02848,30.8548,0.374212,7.31747
161,138,39,5,65573.4,183.014,360,0,1.9049,0,0,4.60235,138.072,0.0249062,1.44635
161,138,39,5,406121,1130.01,36.3663,10.0074,-0.493421,12,6,0.0925953,2.77789,0.174396,3.99911
161,138,39,5,50054.1,139.713,0.366663,0.185151,6.86552,2,1,8.92972,267.894,0.0137633,1.22285
161,138,39,5,529130,1473.64,1.19999,0.185151,-0.836769,6,3,0.242722,7.28173,0.244142,4.88713
189,138,313,25,389536,1982.05,8.93324,26.9723,-0.00500812,28,14,-0.109197,-3.27594,0.324307,7.14259
189,138,313,25,706769,1967.27,0.299997,0.462877,-0.555057,6,3,0.157633,4.72905,0.389901,9.28894
189,138,313,25,306123,861.357,3.69996,4.82318,3.48611,12,6,6.85191,205.559,0.182804,5.08329
189,138,313,25,1550290,4310.39,0.166665,9.14645,-0.0212084,18,9,-0.0430938,-1.29283,0.749247,19.0682
189,138,313,25,833977,2318.77,91.0991,0.648028,-0.0845997,6,3,0.151144,4.53437,0.412177,8.92872
189,138,37,25,126677,352.242,346.763,0.425847,-0.569536,4,2,-1.90571,-57.1719,0.0535671,1.90836
189,138,37,25,292256,813.639,104.799,27.3375,-1.21991,10,5,-1.59414,-47.8248,0.240354,4.27031
189,138,37,25,155393,432.332,360,0,2.30183,0,0,1.72786,51.8364,0.0682859,1.91589
21,58,51,0,1782.2,4.95658,69.9993,5.19348,137.46,1,1,0.17624,5.28726,0.0499754,9.56221
21,58,51,0,2700.99,7.50977,22.5331,2.8791,-5.43694,1,1,0.138055,4.14169,0.0869731,14.327
21,58,51,0,2922.25,8.12497,102.399,1.90705,-54.6966,1,1,0.152069,4.56212,0.0852636,14.0774
21,58,53,0,1502.51,4.19464,18.7665,14.6454,85.2846,1,1,0.321834,9.65512,0.047798,10.087
21,58,53,0,1004.03,2.79159,38.5663,0.555453,-20.889,1,1,1.06632,31.9899,0.0376098,7.75862
21,58,53,0,1961.85,5.45722,32.3663,3.36049,-381.091,1,1,-0.714532,-21.4362,0.0541883,13.9887
21,58,53,0,277.237,0.770825,360,0,-549.283,0,0,-1.15949,-34.7851,0.0109929,3.97131
21,58,53,0,1250.25,3.47618,360,0,242.333,0,0,-0.206407,-6.19228,0.0303132,11.0063
21,58,53,0,1720.14,4.78266,152.665,1.38863,-134.132,1,1,-0.384462,-11.534,0.0523913,10.4695
21,58,53,0,1009.88,2.80811,162.398,1.80522,137.077,1,1,0.410807,12.3243,0.0295238,7.90813
21,58,53,0,1034.57,2.87649,360,0,229.571,0,0,-0.651714,-19.5516,0.020467,9.16844
21,58,53,0,857.054,2.38294,60.4661,1.42566,-152.467,1,1,0.0887555,2.66269,0.0356204,7.99802
21,58,53,0,833.856,2.31844,360,0,-105.68,0,0,-1.82077,-54.6238,0.0192037,7.2884
21,58,53,0,2220.8,6.17468,11.5999,5.8878,5.33275,1,1,-0.123566,-3.707,0.0543201,13.6617
21,58,53,0,431.962,1.20124,360,0,-117.466,0,0,-0.317532,-9.52605,0.0106187,6.13144
21,58,55,0,2171.77,6.03834,13.3999,14.5899,117.919,1,1,-0.362647,-10.8795,0.0509333,10.8575
21,58,55,0,656.11,1.82576,360,0,25.7339,0,0,-0.319222,-9.57676,0.0434819,9.41089
21,58,55,0,3596.6,10.2595,0,1.45343,15.5503,3,1,0.344594,10.3379,0.0873022,22.4621
21,58,55,0,664.059,1.84634,360,0,-170.666,0,0,-0.343999,-10.3201,0.0214802,6.77894
21,58,55,0,2002.61,5.65927,57.0328,1.86077,3.59451,5,3,0.1516,4.54806,0.0573011,15.7003
21,58,55,0,1345.31,3.74048,50.1662,7.93372,-51.7005,1,1,0.0607011,1.82105,0.0552004,9.75993
21,58,55,0,3153.51,8.76796,19.5665,0.462877,-251.832,1,1,-0.45721,-13.7164,0.060957,19.7179
21,58,55,0,1584.72,4.40611,214.265,2.8791,62.8597,1,1,0.894523,26.8359,0.046071,12.1569
21,58,55,0,1423.53,3.95794,183.831,3.23088,198.613,1,1,0.505473,15.1643,0.0290374,9.34765
21,58,55,0,1140.4,4.38002,360,0,100.608,0,0,0.317533,9.52608,0.034056,14.427
14,58,51,25,2210.88,6.15735,52.7661,1.53675,-199.449,1,1,-0.560858,-16.8259,0.0426229,15.2094
14,58,51,25,1616.27,5.09281,166.065,0.305499,-163.907,2,1,-1.43079,-42.9242,0.0424755,12.0093
14,58,51,25,1133.31,3.17309,360,0,9.07065,0,0,-0.594541,-17.8364,0.0375129,10.2162
14,58,51,25,844.151,2.47675,360,0,87.6786,0,0,0.687574,20.6274,0.0253997,8.26888
14,58,51,25,1121.33,3.53771,16.0998,5.69339,391.368,6,3,0.491104,14.7333,0.0350923,9.31854
14,58,51,25,2418.02,7.6231,35.3663,0.897982,382.378,6,3,1.01334,30.4005,0.0766845,15.5927
14,58,51,25,1012.77,3.29108,183.265,0.860952,-165.725,4,2,-0.606212,-18.1865,0.0317228,8.59756
14,58,51,25,1457.72,4.81313,199.298,1.16645,165.098,4,2,1.09035,32.7107,0.0268565,12.7337
14,58,51,25,704.296,2.31704,360,0,-521.968,0,0,-1.26671,-38.0018,0.0148717,8.9012
14,58,51,25,1443.23,4.01273,360,0,-18.1518,0,0,-0.943146,-28.2946,0.0422685,11.364
14,58,51,25,2035.32,5.65896,360,0,101.105,0,0,0.524218,15.7267,0.0345303,17.2588
14,58,51,25,793.049,2.20498,2.99997,1.85151,-75.1869,1,1,-1.19352,-35.8059,0.0184875,11.9629
14,58,51,25,543.239,1.51041,360,0,221.83,0,0,-0.137379,-4.12141,0.0119699,5.90711
14,58,51,25,492.673,1.36982,284.63,17.1542,127.533,1,1,-0.389343,-11.6804,0.00438702,8.14412
14,58,51,25,2397.63,6.6818,53.5661,0.888724,98.3205,3,2,0.890802,26.7243,0.0532276,15.0818
21,58,53,0,832.22,2.31389,43.7329,11.2479,343.343,1,1,1.13696,34.1093,0.0452505,6.7567
21,58,53,0,409.532,1.14278,14.3332,6.36919,-309.626,4,2,-1.05241,-31.5727,0.0218122,5.34163
21,58,53,0,444.182,1.23752,360,0,112.055,0,0,-0.106162,-3.1849,0.0193792,5.18918
21,58,53,0,1080.03,3.01773,125.865,2.99944,83.8254,3,2,-0.237204,-7.1162,0.0401661,7.72712
21,58,53,0,1809.44,5.03839,163.898,1.30531,28.6155,1,1,0.106094,3.18285,0.0490506,11.4006
21,58,53,0,1074.25,2.98986,190.131,3.88817,139.563,1,1,1.02852,30.8558,0.0321461,8.04806
21,58,53,0,420.417,1.17022,70.3326,2.90687,-164.632,2,1,0.187089,5.61273,0.0209319,5.08007
21,58,53,0,2210.76,6.14959,2.19998,5.25829,-23.5262,1,1,-0.348341,-10.4503,0.0714948,11.9862
21,58,53,0,1672.39,4.64989,40.9663,0.0925754,40.5092,1,1,-0.181786,-5.45364,0.0554446,10.8924
21,58,53,0,2876.7,8.00127,35.7663,1.7219,-63.7931,1,1,0.279475,8.38434,0.0711235,14.445
21,58,53,0,4323.53,12.0501,40.6329,1.03685,102.153,2,1,0.657978,19.7396,0.104951,19.8661
21,58,53,0,1338.5,4.3164,0,2.83281,38.145,3,1,-0.479613,-14.3885,0.0521363,10.1205
21,58,53,0,923.925,3.00336,3.69996,2.34216,260.702,2,1,0.720988,21.6299,0.0298524,7.56471
21,58,53,0,413.125,1.38278,122.865,2.56434,-404.145,3,2,-0.0661222,-1.98369,0.014682,4.4761
21,58,53,0,2001.93,6.38785,111.332,4.13812,-136.861,8,4,-0.155023,-4.65074,0.0608237,12.1092
189,138,39,5,316438,906.362,95.999,1.38863,-0.172888,5,3,0.00203945,0.0611841,0.316108,5.90798
189,138,39,5,702845,2195.5,6.2666,4.68432,0.162116,18,9,-0.492877,-14.7864,0.364316,10.3967
189,138,39,5,86323.5,289.355,308.397,0.249954,0.439765,2,1,0.736336,22.0903,0.0732291,1.74854
189,138,39,5,165770,461.161,10.7999,1.24977,-0.688119,4,2,-0.730903,-21.9273,0.0879664,2.62247
189,138,39,5,172110,478.53,2.49998,62.1274,-0.221242,17,9,-0.199122,-5.97372,0.158015,3.34123
189,138,39,5,425718,1218.21,98.599,11.7849,-0.149518,12,6,0.196866,5.90603,0.24196,5.85056
189,138,39,5,208890,581.278,6.8666,0.342529,-3.6749,6,3,-0.579686,-17.3908,0.0615222,2.1787
189,138,39,5,1118000,3113.07,6.5666,6.43399,2.65808,6,3,0.494116,14.8236,0.480712,11.5579
189,138,39,5,105267,293.552,60.0327,6.36919,-0.153875,2,1,0.18813,5.64395,0.130469,2.66041
189,138,318,5,381066,1059.9,230.931,0.0925754,-0.356254,2,1,-3.08268,-92.4814,0.219708,3.80826
189,138,318,5,534116,1676.64,59.0327,3.70302,-0.127178,12,6,0.201071,6.0322,0.308455,7.07206
189,138,318,5,1508300,4787.8,1.83332,4.62877,0.0264571,38,19,0.189942,5.69833,0.652708,16.2249
189,138,318,5,1210580,3365.88,45.0329,0.296241,-0.0191677,2,1,-0.167917,-5.03756,0.582465,11.5491
189,138,318,5,1062180,2953.27,3.2333,2.61063,0.0219028,40,20,0.752635,22.5793,0.771976,12.8871
189,138,318,5,568067,1579.44,10.5666,3.82337,0.837821,16,8,0.728699,21.8612,0.289024,5.9661
189,138,33,0,226906,631.999,305.997,0.962785,-0.840339,2,1,1.74086,52.2262,0.138953,4.05809
189,138,33,0,518518,1441.68,3.76663,27.6708,0.0434229,41,21,0.612348,18.3706,0.367077,6.78288
21,58,55,25,2231.46,6.21353,71.5993,2.40696,16.7891,1,1,0.392901,11.7871,0.0724086,12.8451
21,58,55,25,2815.06,7.85094,57.3661,1.73116,-49.4363,5,3,0.173856,5.21573,0.0832038,17.0751
21,58,55,25,360.174,1.00151,360,0,282.724,0,0,-0.25408,-7.62248,0.011984,4.69205
21,58,55,25,322.64,0.897062,360,0,266.362,0,0,3.06264,91.8802,0.00805694,5.93622
21,58,55,25,723.15,2.01063,142.532,25.9582,21.8626,1,1,0.602867,18.0862,0.0182528,9.38259
21,58,55,25,100.966,0.280881,360,0,-122.902,0,0,-1.03174,-30.9525,2.25E-05,3.59103
21,58,55,25,927.193,2.57795,253.397,4.12887,-23.7307,1,1,-1.30945,-39.2838,0.0408746,8.84869
21,58,55,25,3245.48,9.02953,10.3999,3.29569,84.7865,1,1,0.5031,15.0932,0.0958908,16.7911
21,58,55,25,2979.23,8.2926,57.5328,0.129606,-48.5602,2,1,0.154998,4.65,0.106209,19.2704
21,58,55,25,606.604,1.68659,360,0,-143.818,0,0,-0.640163,-19.2051,0.0321804,7.34644
21,58,55,25,1251.46,3.47952,21.8998,2.29587,-523.365,1,1,-0.926803,-27.8044,0.0468,9.33264
21,58,55,25,1801.24,5.04083,67.9993,0.435105,-376.591,1,1,-0.906872,-27.2064,0.0627682,11.1156
21,58,55,25,2132.07,5.93511,6.06661,25.2824,17.2607,3,2,-0.160098,-4.80299,0.0880512,14.6378
189,138,37,25,104723,291.169,237.298,17.4875,-1.96077,4,2,0.954763,28.6432,0.0648059,2.07934
189,138,37,25,1373130,3817.83,7.96659,8.37808,0.0196917,18,9,-0.590789,-17.7238,0.828631,17.5191
189,138,318,25,1604060,4460.73,3.49997,5.74894,0.0273723,38,19,0.958995,28.7701,0.565752,14.5794
189,138,318,25,2302380,6401.48,40.0329,0.916497,0.00260064,14,7,0.241984,7.25958,0.781939,22.332
189,138,318,25,2143040,5996.81,48.3329,3.8604,0.00311958,31,16,0.326607,9.79829,0.803223,18.6434
189,138,318,25,1925860,5362.58,5.93327,1.69413,0.00710552,12,6,0.438003,13.1402,0.777384,17.516
189,138,318,25,65051,180.867,11.2999,45.1953,1.19088,2,1,0.621462,18.6441,0.028088,1.27859
189,138,318,25,535153,1487.93,14.8665,21.2738,0.0247779,32,16,0.109867,3.29605,0.448524,7.36012
189,138,318,25,2709310,7532.9,12.6332,1.70339,0.001393,16,8,0.787337,23.6204,0.899504,20.5425
189,138,318,25,1502750,4189.88,35.8996,0.9813,0.507812,14,7,0.254877,7.64639,0.554999,11.6475
189,138,318,25,2378970,6614.43,7.0666,2.74949,0.0138105,20,10,0.312362,9.37096,0.867515,20.458
189,138,318,25,1071810,2980.87,1.73332,1.88854,0.895335,20,10,0.483369,14.5012,0.460125,11.5339
189,138,318,25,2869630,8013.58,13.2332,0.749861,-0.00787803,8,4,-0.318451,-9.55363,1.36827,28.6034
21,58,51,25,302.458,0.853365,360,0,-173.87,0,0,-1.58708,-47.6128,0.00926262,4.4431
21,58,51,25,844.312,2.3688,68.266,0.0925754,-317.899,2,1,0.00692957,0.207889,0.0390845,6.36004
21,58,51,25,819.641,2.28082,148.265,0.268469,85.5634,1,1,0.418039,12.5413,0.04255,7.65813
21,58,51,25,1419.17,3.94657,159.965,0.731346,-29.1888,1,1,0.377354,11.3207,0.0607517,10.4051
21,58,51,25,661.658,1.84017,178.498,1.5923,-367.047,1,1,0.578248,17.3476,0.0360575,6.06135
21,58,51,25,4891.53,13.6028,14.3332,4.20293,6.85993,1,1,0.766325,22.99,0.139697,20.672
21,58,51,25,236.219,0.65959,360,0,332.201,0,0,0.163127,4.89386,0.0109093,3.03888
21,58,51,25,2157.11,6.00315,29.4664,2.34216,-82.7434,3,2,-0.472499,-14.1751,0.0576576,11.3691
21,58,51,25,1673.05,4.69085,145.965,0.648028,-240.836,2,1,0.0469263,1.4078,0.0479099,10.3045
21,58,51,25,1365.96,3.80105,273.897,0.240696,7.42022,1,1,0.556166,16.6851,0.0647062,9.73261
21,58,51,25,1899.46,5.28121,111.699,1.51824,73.6066,1,1,0.0451865,1.35561,0.0571569,12.4288
21,58,51,25,633.643,1.76177,113.366,4.50842,-40.1211,1,1,-0.618125,-18.5439,0.0331681,8.16129
21,58,51,25,576.602,1.61893,336.53,0.175893,-49.6297,1,1,-0.121243,-3.63734,0.0282454,6.12858
21,58,51,25,204.056,0.567352,0,95.1953,907.604,1,0,4.70427,141.129,0.00364023,3.84881
21,58,51,25,3888.16,10.8397,40.2329,2.17552,311.422,3,2,0.636522,19.0958,0.109493,17.3541
189,138,36,25,901625,2545.79,2.29998,17.7189,0.000943705,60,30,0.532568,15.9772,0.356143,9.30075
189,138,36,25,1300280,3617.27,107.266,0.138863,-0.589333,2,1,0.382758,11.4829,0.844192,13.3744
189,138,36,25,56835.6,158.333,360,0,-1.69072,0,0,-1.21445,-36.434,0.0242213,1.17785
189,138,36,25,35641.4,99.3083,360,0,-0.431312,0,0,-0.70937,-21.2813,0.00662507,1.54033
189,138,36,25,158423,441.376,5.76661,0.138863,0.687992,4,2,0.022298,0.668945,0.0536525,1.94949
189,138,36,25,2031510,5652.57,15.3998,0.56471,0.00203868,8,4,0.0896545,2.68966,1.07304,22.1555
189,138,36,25,77382.9,215.814,220.098,0.481392,-3.71862,2,1,-3.75741,-112.724,0.0377219,1.49964
189,138,36,25,198708,557.34,7.89992,0.379559,-1.48885,6,3,-2.22194,-66.6588,0.146273,2.21608
189,138,36,25,106112,295.087,0,28.0411,-1.93894,3,1,-3.20433,-96.1308,0.122407,2.33847
77,89,47,0,5422.85,15.0986,22.0331,4.86021,-83.6277,5,3,-0.287352,-8.62064,0.451203,10.5187
77,89,47,0,3842.35,10.6881,17.7332,19.1076,-55.5395,1,1,-0.0517918,-1.55377,0.461595,9.67061
161,138,318,0,1496880,4186.73,1.79998,4.15664,-0.0155338,36,18,0.508408,15.2524,0.57415,13.0029
161,138,318,0,34094.4,94.8569,360,0,0.805857,0,0,0.59881,17.9645,0.0119106,0.895442
161,138,318,0,155039,431.068,212.998,10.2481,1.70588,19,10,0.807832,24.2352,0.146492,3.43176
161,138,318,0,1017150,2828.58,5.29995,1.13868,0.248357,8,4,0.0888106,2.66435,0.485718,11.8232
161,138,318,0,538038,1495.95,11.6665,19.9222,0.117134,44,22,0.446646,13.3995,0.336717,6.1621
77,89,47,0,1483.21,4.15391,278.197,1.7219,-265.715,1,1,2.9172,87.5167,0.126446,4.24715
77,89,47,0,592.38,1.66479,37.833,0.203666,503.535,2,1,3.31431,99.4303,0.0445749,1.97321
77,89,47,0,5858.7,16.3166,37.5663,1.24051,-7.95279,3,2,0.289182,8.67555,0.516767,11.4537
77,89,47,0,3753.16,10.4809,140.865,0.638771,227.458,2,1,-4.82733,-144.821,0.327348,7.39842
77,89,47,0,2263.4,7.03872,210.231,1.09239,500.615,2,1,5.8734,176.204,0.235135,6.52975
77,89,47,0,1309.21,3.64585,174.998,2.04592,24.3901,1,1,-0.107371,-3.22115,0.119887,3.39866
77,89,47,0,1297.03,3.61191,25.5331,17.543,15.6946,2,1,0.110052,3.30161,0.159631,5.26759
189,138,318,5,945078,2647.3,35.0663,1.99963,0.0532395,20,10,-0.0729535,-2.18863,0.406283,9.2196
189,138,318,5,2580210,7173.96,19.6998,2.7032,-0.0125811,18,9,0.299349,8.98057,0.808975,19.2017
189,138,318,5,2871760,7984.59,0.499995,4.76764,-0.0150657,66,33,-0.826567,-24.7973,0.839137,21.1973
189,138,318,5,733660,2109.65,3.6333,2.34216,0.785444,22,11,0.249015,7.47052,0.329671,8.32768
189,138,318,5,370029,1028.82,4.09996,0.555453,0.5247,14,7,0.778267,23.3482,0.134867,3.59115
189,138,318,5,400279,1112.93,8.16658,0.620256,-0.806278,10,5,-0.939033,-28.1713,0.171602,4.79191
189,138,318,5,138562,385.255,342.63,0.148121,4.00706,2,1,5.78106,173.433,0.0540261,1.95184
189,138,318,5,1677910,4665.65,21.2665,2.75875,0.0331218,28,14,-0.401366,-12.0411,0.58845,13.0459
189,138,318,5,109587,304.751,173.965,0.0833179,-10.188,2,1,-10.464,-313.923,0.042273,1.7529
189,138,39,5,525701,1461.65,15.7998,49.8426,-0.135002,55,28,-0.120331,-3.60998,0.347623,7.50154
189,138,39,5,215094,599.265,21.0331,27.0228,-0.421738,12,6,-0.0721101,-2.16333,0.142331,2.75309
189,138,39,5,151789,431.305,4.19996,0.175893,5.06825,2,1,12.9224,387.675,0.11151,2.45011
189,138,39,5,1241780,3844.16,1.36665,15.8859,-0.0123666,83,42,-0.609205,-18.2763,0.586165,12.194
189,138,39,5,530840,1710.01,178.432,1.70339,0.533382,4,2,-0.157437,-4.72315,0.368221,8.11707
189,138,39,5,487743,1573.21,28.3997,0.324014,0.364534,6,3,-1.76311,-52.8938,0.339649,6.43398
189,138,39,5,536560,1495.17,4.63329,0.175893,-4.28977,6,3,-7.34441,-220.334,0.239535,5.06266
49,58,51,0,181.111,0.503743,0,74.7547,1999.66,1,0,4.30948,129.286,0.0217071,1.90349
49,58,51,0,1313.41,3.65178,140.999,1.20348,-280.21,1,1,0.271997,8.15999,0.1635,6.92332
49,58,53,0,131.88,0.366848,360,0,-880.065,0,0,-0.568657,-17.0599,0.00701091,1.49899
49,58,53,0,153.675,0.427949,360,0,-275.159,0,0,1.50023,45.0072,0.0207678,2.11294
49,58,53,0,796.191,2.21556,74.6326,5.33235,328.473,3,2,-0.987004,-29.6104,0.0693412,4.10531
49,58,53,0,886.189,2.46394,142.365,9.07239,-15.7881,1,1,0.893491,26.805,0.0670807,4.10944
49,58,53,0,2772.78,7.70937,112.232,0.351787,2.11767,1,1,-0.0465565,-1.39671,0.194003,10.957
49,58,53,0,1327.46,3.72258,50.3328,6.29513,-114.456,3,2,-0.267649,-8.02954,0.116168,5.88179
49,58,53,0,841.389,2.33938,4.06663,10.5906,158.187,1,1,0.0271417,0.81426,0.0666698,4.502
49,58,53,0,1084.41,3.02432,3.7333,23.2735,-103.493,3,2,-0.44468,-13.3405,0.112485,5.66328
49,58,53,0,428.584,1.19295,249.164,6.14701,-278.749,1,1,0.739324,22.1799,0.0248836,3.98378
49,58,53,0,1201.7,3.38668,156.498,3.80485,-62.0888,6,3,-0.760992,-22.83,0.0931025,5.88408
49,58,55,0,529.018,1.47142,60.5327,5.6471,105.49,1,1,2.9168,87.505,0.0571333,3.78635
49,58,55,0,4286.25,11.9185,14.7999,0.444362,5.44128,1,1,0.2857,8.5711,0.358114,18.135
49,58,55,0,1480.78,4.11714,79.9325,7.53564,-66.2444,1,1,-0.20117,-6.03517,0.131679,7.69883
49,58,53,0,2060.58,5.9173,24.5664,25.5786,26.517,7,4,0.101438,3.04316,0.181924,9.74003
49,58,53,0,3985.67,11.2379,32.9663,3.1662,-81.7094,1,1,-0.451638,-13.5493,0.328777,15.8686
49,58,53,0,3502.59,10.314,10.9999,4.61026,-20.3763,4,2,-0.770802,-23.1243,0.313167,12.0066
49,58,53,0,4127.17,12.3237,14.0332,4.94353,-5.27261,2,1,-0.609193,-18.276,0.365217,14.0482
49,58,53,0,2720.16,7.65819,24.4331,3.74931,-25.5338,1,1,-0.403531,-12.1061,0.269885,11.7187
49,58,53,0,3286.92,9.96953,5.16662,3.6845,1.54608,4,2,-0.066936,-2.0081,0.366924,12.9719
49,58,53,0,4912.28,13.6605,18.5331,3.91594,-5.69794,1,1,-0.46617,-13.9852,0.366296,14.6233
49,58,53,0,3925.88,10.9164,69.1993,4.85095,-99.3533,1,1,-0.0221141,-0.66343,0.283361,13.9829
49,58,53,0,479.007,1.33182,327.463,0.166636,-428.886,1,1,-4.9906,-149.719,0.0499111,2.59104
49,58,53,0,490.068,1.36295,360,0,-340.298,0,0,0.327739,9.83226,0.0343871,2.85921
49,58,55,25,1956.39,5.4781,2.19998,19.6353,-9.99037,4,2,0.283321,8.49971,0.178243,9.62563
49,58,55,25,4110.84,12.537,0,3.20311,2.75528,9,4,0.248755,7.46274,0.341479,18.7067
49,58,55,25,2331.61,6.49601,27.7664,0.870209,-5.51121,2,1,0.0336243,1.00874,0.251258,10.9482
49,58,55,25,2854.38,7.93699,38.7996,4.14738,65.1275,1,1,0.0538896,1.6167,0.307297,11.7829
49,58,55,25,2479.35,6.89354,360,0,-5.97608,0,0,-0.103398,-3.10198,0.313669,12.7462
49,58,55,25,690.496,1.91984,54.6995,2.53657,346.881,1,1,0.358173,10.7453,0.157789,5.97449
49,58,55,25,191.8,0.533674,360,0,749.917,0,0,1.52086,45.6263,0.0176833,1.49105
49,58,51,25,2523.97,7.02412,9.06658,17.7652,8.77925,3,2,-0.232321,-6.9697,0.299903,8.90302
49,58,51,25,2815.78,8.01386,23.5664,7.39678,19.8858,15,8,-0.111769,-3.3531,0.452866,12.4344
49,58,51,25,657.288,1.83192,46.5662,12.4607,-29.5095,3,2,-0.372293,-11.1689,0.21868,5.75552
49,58,51,25,2530.46,7.03891,360,0,108.367,0,0,0.49613,14.884,0.501717,14.2129
49,58,51,25,1056.24,3.07408,156.832,3.22163,138.522,2,1,1.97944,59.3838,0.20898,5.84148
49,58,51,25,1767.15,5.04952,130.965,10.137,89.08,1,1,0.309493,9.28487,0.339216,8.74919
49,58,51,25,3873.97,12.517,3.36663,1.50898,-24.679,6,3,0.0526519,1.57957,0.50146,16.3865
49,58,51,25,1279.84,4.06949,224.298,3.46232,26.068,6,3,-0.585424,-17.5629,0.229163,7.15509
49,58,51,25,506.369,1.60144,142.899,32.6051,36.0145,8,4,-0.261073,-7.83227,0.14459,3.84847
49,58,51,25,344.957,1.10376,229.764,13.6641,-70.39,3,2,-1.80857,-54.2576,0.0956993,3.06635
49,58,51,25,1271.49,4.0736,0,4.41585,25.6585,3,1,-0.309947,-9.29849,0.284292,7.8389
49,58,51,25,202.478,0.652389,348.03,3.32346,-1236.75,1,1,-6.25119,-187.537,0.0252638,1.68226
