Age,ArenaSize,Paternity,Treatment,TotDist,MeanVel,MeanTimeZ1,FreqZ1,CumDurZ1,LatencyZ1,CumDur%Z1,MeanTimeZ2,MeanTimeZ2Zero,FreqZ2,CumDurZ2,LatencyZ2,LatencyZ2360,CumDur%Z2,MeanMeander,TotMeander,FreqZAlter,FreqTransZ1>Z2,FreqTransZ2>Z1,MeanTurnAngle,VarTurnAngle,MeanAngVel,Mean%Activ,Tot%Act,Mean%Mobility
49,58,51,25,344.957,1.10376,28.2058,11,310.264,0,86.1692,9.8399,9.8399,5,49.1995,229.764,229.764,13.6641,-70.39,-613872,3,2,1,-1.80857,5907.37,-54.2576,0.0956993,897.276,3.06635
49,58,51,25,1271.49,4.0736,19.0831,18,343.497,5.56661,95.399,2.64997,2.64997,6,15.8998,0,0,4.41585,25.6585,221433,3,1,2,-0.309947,1925,-9.29849,0.284292,2662.11,7.8389
49,58,51,25,202.478,0.652389,49.6805,7,347.763,0,96.584,5.98327,5.98327,2,11.9665,348.03,348.03,3.32346,-1236.75,-10696600,1,1,0,-6.25119,10384.8,-187.537,0.0252638,235.231,1.68226
49,58,51,25,216.434,0.60177,360.063,1,360.063,0,100,0,0,0,0,0,360,0,728.031,7851820,0,0,0,0.595581,7663.5,17.8676,0.042774,461.532,1.81085
105,138,47,0,587341,1866.17,16.6156,19,315.697,0,87.6782,4.31329,4.31329,10,43.1329,7.46659,7.46659,11.9793,0.155624,1381.78,20,10,10,0.275683,3713.88,8.27057,0.256067,2417.78,8.38103
105,138,47,0,193170,537.984,96.7768,3,290.33,0,80.6332,17.3582,17.3582,4,69.4326,29.7997,29.7997,19.2835,-0.145743,-1568.48,4,2,2,-1.17085,5232.88,-35.1259,0.0691462,744.843,2.67252
189,138,318,0,2161840,6462.96,4.63689,74,343.13,0,95.2972,0.511589,0.511589,23,11.7665,2.43331,2.43331,3.26791,-0.0114286,-112.377,46,23,23,0.202036,310.251,6.06115,1.51323,16106.8,19.2976
189,138,318,0,115001,323.736,25.8664,12,310.397,0,86.2063,24.6331,24.6331,2,49.2662,66.5993,66.5993,13.6827,-0.0257291,-273.089,4,2,2,-0.171016,5261.52,-5.13054,0.095415,1028.29,1.9607
189,138,318,0,2343670,6542.35,7.67047,43,329.83,0,91.6034,0.753326,0.753326,40,30.133,13.9665,13.9665,8.36882,-0.00456106,-48.9265,76,38,38,-1.26477,76.6139,-37.9434,1.62286,17507.4,21.9853
189,138,318,0,1415710,3948.66,15.4392,22,339.663,0,94.3344,1.12777,1.12777,18,20.2998,1.96665,1.96665,5.63784,-0.0281159,-301.993,34,17,17,-0.0963451,262.724,-2.89038,0.835004,9006.36,14.392
189,138,318,0,451631,1264.97,10.386,24,249.264,0,69.2279,5.25868,5.25868,21,110.432,35.133,35.133,30.6702,0.272756,2913.58,38,19,19,0.229071,1939.95,6.87219,0.429405,4628.56,7.71925
105,138,47,0,88774.6,247.4,70.4793,5,352.396,0,97.8708,3.76663,3.76663,2,7.53326,325.93,325.93,2.09221,-1.11478,-11977.1,4,2,2,-1.85615,8126.95,-55.6851,0.032889,354.05,1.66764
105,138,47,0,384748,1070.04,71.0326,5,355.163,0,98.6391,1.22499,1.22499,4,4.89995,119.732,119.732,1.36086,-4.95238,-53386.7,6,3,3,-12.4539,7119.93,-373.62,0.161214,1739.01,3.534
105,138,47,0,725541,2017.28,71.0593,5,355.296,0,98.6762,1.19165,1.19165,4,4.76662,188.831,188.831,1.32383,5.1632,55685.1,8,4,4,11.0779,4178.42,332.339,0.324886,3505.52,9.10615
105,138,47,0,887116,2467.21,89.1824,4,356.73,0,99.0742,1.1111,1.1111,3,3.3333,38.5329,38.5329,0.925754,-1.55461,-16760.3,6,3,3,-5.96604,5047.37,-178.983,0.283088,3053.67,8.50691
105,138,47,0,105895,295.882,48.8106,3,146.432,0,40.6684,35.5385,35.5385,6,213.231,55.9994,55.9994,59.2205,0.108049,1156.55,4,2,2,-0.163442,5728.39,-4.90332,0.0428398,459.971,1.70935
105,138,47,0,831148,2312.62,42.6579,8,341.263,0,94.7787,2.68569,2.68569,7,18.7998,42.4329,42.4329,5.22126,-0.448005,-4826.35,14,7,7,0.399049,2373.56,11.9716,0.455599,4913.18,8.72964
105,138,47,0,289039,803.787,179.548,2,359.096,0,99.7315,0.966657,0.966657,1,0.966657,1.06666,1.06666,0.268469,4.7952,51701.8,2,1,1,10.2438,3869.24,307.316,0.122953,1326.42,3.73118
77,89,51,0,7762.55,22.1895,11.471,30,344.13,0,95.5749,0.957133,0.957133,14,13.3999,50.9662,50.9662,3.72153,5.06521,52202.1,6,3,3,0.683294,185.032,20.499,0.687441,7214.7,14.0766
77,89,55,0,6459.16,19.6628,32.5148,11,357.663,0,99.3335,0.491662,0.491662,4,1.96665,7.33326,7.33326,0.546195,4.2187,37808,4,2,2,0.0514762,337.451,1.5443,0.771713,7605.23,13.6694
77,89,51,0,5291.51,15.6865,71.5193,5,357.596,0,99.3149,0.61666,0.61666,4,2.46664,55.6994,55.6994,0.685058,-164.69,-1534080,1,1,0,0.0552457,1686.73,1.65739,0.663221,6711.8,14.6723
77,89,55,0,6264.12,19.1507,25.5283,14,357.396,0,99.2594,0.755548,0.755548,3,2.26664,148.632,148.632,0.629513,-0.490614,-4385.6,4,2,2,-0.116781,246.049,-3.50348,0.718436,7050.01,14.5737
77,89,55,0,3020.53,9.09076,24.9545,14,349.363,0,97.0283,4.68329,4.68329,2,9.36657,77.4659,77.4659,2.60137,88.6147,805331,2,1,1,0.626481,2241.47,18.7946,0.342589,3414.93,6.46566
77,89,53,0,5179.63,15.2643,14.9897,23,344.763,0,95.7508,0.937768,0.937768,15,14.0665,2.13331,2.13331,3.90668,-7.77744,-72415.7,6,3,3,0.134749,204.19,4.04252,0.470414,4788.82,9.74825
77,89,53,0,3435.22,10.2351,29.3969,12,352.763,0,97.9726,1.33999,1.33999,5,6.69993,8.73325,8.73325,1.86077,3.21018,29485.5,2,1,1,0.958096,2400.02,28.7432,0.423386,4263.07,9.19637
77,89,53,0,1512.48,4.21896,26.5972,13,345.763,0,96.0285,1.55184,1.55184,9,13.9665,7.79992,7.79992,3.87891,209.475,2248930,3,2,1,0.250189,5760.49,7.50574,0.152767,1643.01,3.80609
77,89,53,0,4365.55,12.1649,19.992,17,339.863,0,94.3899,1.32443,1.32443,15,19.8665,25.6997,25.6997,5.5175,57.867,622070,3,2,1,0.058939,883.759,1.76819,0.500799,5391.61,9.48096
77,89,53,0,4848.28,15.4274,9.70824,36,349.497,0,97.0654,1.07499,1.07499,8,8.59991,23.1331,23.1331,2.38845,-22.3481,-198183,8,4,4,-0.128431,330.214,-3.85296,0.657631,6200.14,12.9439
77,89,53,0,1233.09,3.42911,22.9581,12,275.497,0,76.5136,7.6878,7.6878,11,84.5658,154.465,154.465,23.4864,-48.7679,-525815,1,1,0,-2.00526,6867.08,-60.1585,0.110513,1192.22,2.52675
77,89,53,0,2341.71,6.51146,35.2696,10,352.696,0,97.9541,0.81851,0.81851,9,7.36659,14.8332,14.8332,2.04592,-182.59,-1968870,1,1,0,0.920091,4362.6,27.603,0.22392,2415.88,4.33435
77,89,53,0,2441.92,6.78946,44.1496,8,353.196,0,98.0929,0.858325,0.858325,8,6.8666,12.3665,12.3665,1.90705,131.797,1421430,1,1,0,0.486371,3129.32,14.5913,0.238416,2572.51,4.34626
77,89,53,0,7875.84,21.9039,29.233,12,350.796,0,97.4264,0.842416,0.842416,11,9.26657,6.73327,6.73327,2.5736,-5.99809,-64665.4,1,1,0,-0.315119,176.452,-9.45367,0.63751,6876.82,15.6952
77,89,53,0,3891.58,10.8422,58.9105,6,353.463,0,98.167,1.64165,1.64165,4,6.5666,1.86665,1.86665,1.82374,-6.49071,-69755.7,3,2,1,-0.403726,451.592,-12.1119,0.413409,4451.59,8.86013
77,89,53,0,4321.39,13.1311,3.20191,86,275.364,0,76.4766,1.58293,1.58293,43,68.066,6.23327,6.23327,18.9039,-43.1113,-414084,26,13,13,-0.109314,891.345,-3.27945,0.357705,3531.62,10.0496
77,89,53,0,8286.78,23.0618,35.5563,10,355.563,0,98.7502,0.545828,0.545828,8,4.36662,35.3663,35.3663,1.21274,-25.3681,-273189,3,2,1,0.230771,530.259,6.92321,0.596843,6433.96,18.6646
77,89,53,0,4237.91,11.7983,17.7535,18,319.563,0,88.7521,2.68664,2.68664,15,40.2996,10.6666,10.6666,11.1924,35.9311,386871,3,2,1,-0.0327961,612.013,-0.983893,0.353994,3814.64,8.65679
77,89,53,0,3940.31,10.9596,119.31,3,357.93,0,99.4075,1.06666,1.06666,2,2.13331,27.8664,27.8664,0.592483,155.831,1679240,1,1,0,3.14934,9512.16,94.4812,0.28087,3029.46,6.85374
77,89,53,0,3049.82,8.47965,51.2042,7,358.43,0,99.5464,0.27222,0.27222,6,1.63332,11.1666,11.1666,0.45362,1283.16,13838900,1,1,0,4.44187,6093.19,133.257,0.267511,2886.44,4.43303
77,89,53,0,3491.38,9.70915,176.848,2,353.696,0,98.2318,6.3666,6.3666,1,6.3666,23.8998,23.8998,1.76819,14.6183,157615,1,1,0,0.479775,327.05,14.3934,0.261882,2825.19,5.96554
77,89,53,0,4419.65,12.2883,14.3105,22,314.83,0,87.4375,2.15395,2.15395,21,45.2329,9.83324,9.83324,12.5625,15.9933,172488,1,1,0,0.555232,461.046,16.6571,0.344745,3719.8,9.12006
77,89,53,0,4159.53,11.6189,34.313,10,343.13,0,95.2972,1.88146,1.88146,9,16.9332,18.5665,18.5665,4.70283,12.7635,136378,1,1,0,0.326505,455.915,9.79525,0.363639,3905.48,8.44787
77,89,53,0,6264.84,20.4113,7.9984,44,351.93,0,97.7412,1.84443,1.84443,3,5.53328,68.5993,68.5993,1.53675,3.15172,27372.7,5,3,2,-0.672365,314.829,-20.1712,0.553481,5096.46,13.652
77,89,53,0,1424.43,3.9623,50.5185,7,353.63,0,98.2133,1.07221,1.07221,6,6.43327,10.9666,10.9666,1.78671,422.319,4550490,1,1,0,-1.09244,11159,-32.7736,0.101014,1089.44,2.94803
77,89,51,25,4315.11,14.0406,6.32457,46,290.93,0,80.7999,3.57365,3.57365,19,67.8993,44.3662,44.3662,18.8576,13.6376,113805,11,6,5,0.554041,995.817,16.6214,0.41876,3860.97,9.22204
77,89,51,25,4287.37,11.9227,59.3661,6,356.196,0,98.9261,0.773326,0.773326,5,3.86663,19.1331,19.1331,1.07388,0.658156,7095.58,1,1,0,0.22769,831.235,6.83078,0.524203,5655.11,11.8844
77,89,51,25,2503.96,6.9736,16.6724,17,283.43,0,78.7169,5.45947,5.45947,14,76.4326,32.3663,32.3663,21.2276,-20.3291,-218720,3,2,1,-0.700151,1054.4,-21.0047,0.400705,4316.4,7.48005
77,89,51,25,4859.54,13.5114,119.221,3,357.663,0,99.3335,1.19999,1.19999,2,2.39998,107.866,107.866,0.666543,0.942004,10159.5,1,1,0,-0.447943,373.586,-13.4384,0.712414,7686.94,15.6347
77,89,51,25,1096.01,3.04958,179.948,2,359.896,0,99.9537,0,0,0,0,0,360,0,-81.906,-882373,0,0,0,0.572602,3916.44,17.1782,0.147924,1594.91,3.52372
77,89,51,25,8628.75,23.9912,32.2936,11,355.23,0,98.6577,0.483328,0.483328,10,4.83329,12.1332,12.1332,1.34234,-2.57773,-27800.8,1,1,0,-0.279238,473.693,-8.37722,0.874077,9431.3,21.6341
77,89,51,25,6212.99,17.2857,71.466,5,357.33,0,99.2409,0.877769,0.877769,3,2.63331,2.96664,2.96664,0.731346,-1.6846,-18151.6,3,2,1,-0.154119,437.35,-4.62363,0.782827,8441.23,18.2024
77,89,51,25,4552.68,12.6676,38.6589,9,347.93,0,96.6303,1.70474,1.70474,7,11.9332,56.8994,56.8994,3.3142,-8.73318,-94117.5,3,2,1,-0.332039,247.357,-9.96126,0.4121,4443.26,10.9167
77,89,51,25,5021.77,13.9624,18.7906,18,338.23,0,93.9363,1.2843,1.2843,17,21.8331,1.86665,1.86665,6.06369,-3.44188,-37120.7,1,1,0,-0.149431,216.119,-4.48296,0.552618,5962.75,12.1238
77,89,51,25,5243.54,14.5817,19.8233,17,336.997,1.29999,93.5938,1.35685,1.35685,17,23.0664,0,0,6.40622,-4.47028,-48194.1,1,0,1,-0.00340092,269.038,-0.102028,0.572301,6173.98,13.9643
77,89,51,25,3446.98,9.6017,32.5363,10,325.363,0,90.3629,4.33329,4.33329,8,34.6663,1.13332,1.13332,9.62785,2.32696,25003.1,3,2,1,0.599989,918.531,17.9998,0.423644,4562.65,9.48259
77,89,51,25,4078.81,11.3606,30.3421,11,333.763,0,92.6958,3.26247,3.26247,8,26.0997,10.8999,10.8999,7.24866,-1.14036,-12264.5,3,2,1,-0.00126077,485.489,-0.0378235,0.378347,4075.17,8.28341
77,89,51,25,5226.79,14.5325,71.306,5,356.53,0,99.0187,0.883324,0.883324,4,3.5333,26.8664,26.8664,0.9813,-35.518,-383061,1,1,0,-1.06711,1209.17,-32.0137,0.552681,5963.42,11.4531
133,138,47,0,303827,846.246,50.8043,7,355.63,0,98.7687,0.873325,0.873325,5,4.36662,3.1333,3.1333,1.21274,-0.601253,-6466.48,8,4,4,-0.0333263,3107.79,-0.999798,0.15746,1696,3.98615
133,138,47,0,747871,2080.71,34.253,10,342.53,0,95.1305,1.94813,1.94813,9,17.5332,8.96658,8.96658,4.86947,0.0443944,478.172,18,9,9,0.132815,605.872,3.98449,0.535932,5778.96,10.3355
77,89,55,25,3070.25,8.53647,43.4829,8,347.863,0,96.6117,2.0222,2.0222,6,12.1332,50.4995,50.4995,3.36975,-106.382,-1147330,1,1,0,-0.0449588,7306.36,-1.34878,0.225252,2430.47,6.90258
77,89,55,25,9597.84,26.7005,179.648,2,359.296,0,99.7871,0.766659,0.766659,1,0.766659,347.73,347.73,0.212924,-0.709858,-7648.72,1,1,0,0.163018,236.887,4.89059,0.849757,9163.78,20.0475
77,89,55,25,6289.69,17.4877,179.782,2,359.563,0,99.8611,0.499995,0.499995,1,0.499995,28.5997,28.5997,0.138863,20.1371,217178,1,1,0,0.502516,392.63,15.0756,0.513088,5536.22,10.5123
77,89,55,25,7009.91,19.5011,19.4782,17,331.13,0,91.9645,2.20767,2.20767,13,28.6997,15.8332,15.8332,7.97075,-27.837,-300055,3,2,1,-0.551625,2246.85,-16.5489,0.510587,5506.18,13.192
77,89,55,25,5760.27,16.0157,119.088,3,357.263,0,99.2224,1.39999,1.39999,2,2.79997,53.6995,53.6995,0.777634,-7.14065,-77011.9,1,1,0,-0.367817,297.443,-11.0346,0.547191,5904.19,13.2366
77,89,55,25,6003.25,16.7239,50.8138,7,355.696,0,98.7873,1.04166,1.04166,4,4.16662,29.833,29.833,1.15719,3.97207,42707.7,2,1,1,0.584012,648.971,17.5205,0.597908,6438.87,14.0068
77,89,55,25,6209.61,17.2747,119.643,3,358.93,0,99.6852,1.09999,1.09999,1,1.09999,202.098,202.098,0.305499,-5.68933,-61296.8,2,1,1,-0.712438,446.316,-21.3734,0.743455,8017.42,16.0132
133,138,47,0,209349,587.019,44.7329,8,357.863,0,99.389,0.522217,0.522217,3,1.56665,100.199,100.199,0.435105,-1.18498,-12595.2,6,3,3,-7.96611,5566.46,-238.986,0.131044,1402.04,2.74644
133,138,47,0,36559.6,101.65,360.063,1,360.063,0,100,0,0,0,0,0,360,0,1.43503,15476.8,0,0,0,3.94218,6292.84,118.267,0.0139534,150.557,0.82183
133,138,47,0,673022,1871.43,50.1424,7,350.996,0,97.4819,1.5111,1.5111,6,9.06658,113.532,113.532,2.51805,-0.460598,-4966.63,8,4,4,-0.699257,2767.51,-20.9779,0.250842,2706.34,6.50607
133,138,47,0,862495,2414.4,35.833,10,358.33,0,99.5186,0.355552,0.355552,3,1.06666,264.797,264.797,0.296241,0.00939664,100.196,6,3,3,0.676501,1281.77,20.2952,0.372714,3994.38,8.35052
133,138,47,0,31300.2,87.0748,179.965,2,359.93,0,99.963,0,0,0,0,0,360,0,2.07824,22401.3,0,0,0,-0.470364,5174.36,-14.111,0.00295298,31.845,0.597385
133,138,47,0,238081,662.508,32.1097,10,321.097,0,89.1779,4.85412,4.85412,8,38.8329,184.998,184.998,10.785,-3.01545,-32488.4,14,7,7,-3.40868,3499.44,-102.262,0.199983,2156.02,4.47933
133,138,47,0,601333,1677.38,21.8935,16,350.296,0,97.2875,0.720506,0.720506,13,9.36657,1.03332,1.03332,2.60137,-2.72631,-29280.6,24,12,12,-5.37601,4960.15,-161.282,0.295106,3173.87,6.15107
105,138,51,0,871563,2430.03,19.3811,16,310.097,0,86.1229,2.76849,2.76849,18,49.8328,20.2665,20.2665,13.84,0.102604,1100.22,29,15,14,-0.106352,649.324,-3.19058,0.183929,1979.07,9.02766
105,138,51,0,1484590,4128.48,50.69,7,354.83,0,98.5466,0.872213,0.872213,6,5.23328,20.2998,20.2998,1.45343,-0.0249607,-269.127,12,6,6,0.000575913,356.967,0.0172776,0.394832,4259.45,21.7042
105,138,55,0,1034720,2879.31,34.793,10,347.93,0,96.6303,1.49998,1.49998,8,11.9999,4.43329,4.43329,3.33272,-0.0757677,-816.397,16,8,8,-0.675183,243.236,-20.2557,0.306387,3303.16,12.2869
105,138,55,0,1477490,4110.27,50.4757,7,353.33,0,98.13,1.12221,1.12221,6,6.73327,7.69992,7.69992,1.87002,-0.0102937,-110.884,12,6,6,-0.331323,85.5661,-9.93978,0.364503,3930.8,18.5701
105,138,55,0,1034350,2878.03,360.063,1,360.063,0,100,0,0,0,0,0,360,0,0.326118,3513.6,0,0,0,-0.0784354,509.532,-2.35309,0.290257,3129.55,13.6898
105,138,53,0,1160240,3233.69,58.7716,6,352.63,0,97.9356,2.45553,2.45553,3,7.36659,7.53326,7.53326,2.04592,0.299484,3217.06,6,3,3,-0.71807,792.428,-21.5423,0.262144,2821.71,14.6161
105,138,53,0,216800,602.785,179.932,2,359.863,0,99.9445,0.199998,0.199998,1,0.199998,101.066,101.066,0.0555453,8.47401,91392.2,2,1,1,12.8138,9075.79,384.418,0.0425786,459.423,3.33085
105,138,53,0,1098790,3062.44,26.9228,13,349.996,0,97.2042,0.983324,0.983324,10,9.83324,17.7665,17.7665,2.73098,-0.0175144,-188.175,20,10,10,0.103087,149.974,3.09264,0.297031,3197.24,16.1102
105,138,53,0,318161,885.921,59.9383,6,359.63,0,99.8797,0.116665,0.116665,2,0.233331,91.2991,91.2991,0.0648028,-0.697013,-7501.95,4,2,2,1.01272,10397.6,30.3818,0.0579045,623.863,3.88523
105,138,53,0,1716750,4775.89,21.8644,16,349.83,0,97.1579,0.726183,0.726183,14,10.1666,2.19998,2.19998,2.82355,0.00607439,65.4576,28,14,14,0.349311,100.91,10.4794,0.380294,4101.09,18.8126
105,138,53,0,1353680,3799.65,16.5062,21,346.63,0,96.2692,1.17665,1.17665,10,11.7665,10.7666,10.7666,3.26791,0.0257417,274.483,20,10,10,-0.115559,39.9316,-3.4668,0.301555,3223.02,14.165
105,138,53,0,413318,1150.03,33.0963,10,330.963,0,91.9182,3.61246,3.61246,8,28.8997,69.3326,69.3326,8.02629,-0.00584226,-62.9562,14,7,7,0.196599,1363.78,5.89803,0.138574,1494.11,6.42586
105,138,53,0,360899,1003.53,21.7736,14,304.83,0,84.6602,4.24868,4.24868,13,55.2328,27.2997,27.2997,15.3398,-0.200699,-2163.93,22,11,11,-0.213013,723.588,-6.39046,0.129721,1399.56,5.61243
105,138,53,0,968396,2705.55,35.383,10,353.83,0,98.2688,0.966657,0.966657,6,5.79994,16.8998,16.8998,1.61081,0.0182209,195.073,10,5,5,0.357086,226.525,10.7127,0.239134,2567.82,13.2776
105,138,53,0,766665,2132.02,43.8412,8,350.73,0,97.4079,1.33332,1.33332,7,9.33324,8.46658,8.46658,2.59211,0.0922832,994.998,14,7,7,-0.0988653,619.451,-2.96599,0.181511,1958.14,9.95571
105,138,53,0,1316220,3667.42,44.7746,8,358.196,0,99.4816,0.533328,0.533328,3,1.59998,58.2661,58.2661,0.444362,0.0476035,511.166,6,3,3,0.79296,2724.99,23.789,0.228688,2462.28,13.3645
105,138,53,0,856953,2383.32,32.2694,11,354.963,0,98.5836,0.509995,0.509995,10,5.09995,9.29991,9.29991,1.4164,0.238693,2573.11,20,10,10,-0.499447,2274.18,-14.9836,0.206904,2231.87,10.7638
105,138,53,0,1738440,4870.08,16.068,22,353.496,0,98.1763,0.399996,0.399996,14,5.59994,14.6665,14.6665,1.55527,-0.0146204,-155.839,26,13,13,-0.351596,258.269,-10.548,0.32455,3475.61,16.1657
105,138,53,0,1469680,4087.02,13.5505,25,338.763,0,94.0844,0.887491,0.887491,24,21.2998,29.0997,29.0997,5.91557,-0.0190288,-205.169,44,22,22,-0.389097,121.956,-11.673,0.305333,3293.93,12.7057
105,138,53,0,922310,2574.87,22.6709,15,340.063,0,94.4455,1.78786,1.78786,11,19.6665,39.5663,39.5663,5.46195,-0.042678,-457.209,20,10,10,-0.458411,672.513,-13.7525,0.217033,2332.24,12.2619
105,138,53,0,517845,1447.45,24.2617,14,339.663,0,94.3344,2.47498,2.47498,8,19.7998,10.4999,10.4999,5.49898,0.168618,1800.33,10,5,5,-0.630968,5321.58,-18.9292,0.110745,1188.63,7.40407
105,138,53,0,618387,1721.58,89.4824,4,357.93,0,99.4075,0.99999,0.99999,2,1.99998,15.1998,15.1998,0.555453,0.245874,2647.08,4,2,2,-1.68317,4477.61,-50.4957,0.115829,1248.17,6.66574
105,138,53,0,274378,763.513,48.7106,6,292.264,0,81.1702,16.9248,16.9248,4,67.6993,3.5333,3.5333,18.8021,0.398373,4291.27,8,4,4,-0.746579,7454.7,-22.3976,0.0447873,482.851,3.40335
105,138,55,25,1045780,2918.74,44.0579,8,352.463,0,97.8893,1.79998,1.79998,4,7.19993,21.0331,21.0331,1.99963,0.0174268,186.85,8,4,4,-0.355083,709.988,-10.6526,0.325318,3496.85,19.9276
105,138,55,25,1379070,3900.85,15.3984,23,354.163,0,98.3614,1.21665,1.21665,2,2.43331,86.5991,86.5991,0.675801,-0.0133043,-140.533,4,2,2,0.0724515,269.453,2.17357,0.317549,3367.93,16.4003
105,138,55,25,242954,676.07,31.8863,10,318.863,0,88.5577,7.62659,7.62659,5,38.133,25.2997,25.2997,10.5906,-0.373371,-4021.21,10,5,5,0.0797562,3712.91,2.39271,0.0704397,759.411,4.50074
105,138,55,25,923884,2580.47,44.6162,8,356.93,0,99.1298,0.899991,0.899991,3,2.69997,106.832,106.832,0.749861,0.13761,1474.22,6,3,3,0.27501,1120.98,8.25039,0.216955,2330.32,10.8041
105,138,55,25,267508,743.774,71.391,4,285.564,0,79.3094,24.8331,24.8331,3,74.4993,65.666,65.666,20.6906,0.0669493,722.049,6,3,3,0.735936,3732.95,22.0783,0.0859227,927.106,5.26968
105,138,55,25,527822,1469.45,59.0327,6,354.196,0,98.3707,1.91109,1.91109,3,5.73328,156.598,156.598,1.5923,-1.01802,-10960,6,3,3,-2.7757,2244.08,-83.2719,0.149458,1610.56,8.4621
105,138,51,25,755015,2178.58,6.41105,51,326.963,0,90.8073,1.33484,1.33484,22,29.3664,37.733,37.733,8.1559,0.00537299,54.6916,33,17,16,0.704275,2424.51,21.1285,0.169279,1759.99,8.41227
105,138,51,25,129277,359.773,103.443,3,310.33,0,86.1877,16.5554,16.5554,3,49.6662,25.9997,25.9997,13.7937,-0.103149,-1111.02,3,2,1,0.124738,5999.93,3.74219,0.0624255,672.947,3.98253
105,138,51,25,612294,1702.88,42.6037,8,340.83,6.23327,94.6584,2.40414,2.40414,8,19.2331,0,0,5.3416,0.00785218,84.6387,15,7,8,-0.113212,1004.21,-3.3964,0.254484,2745.12,10.2045
105,138,51,25,432287,1202.15,23.1846,11,255.031,0,70.8295,10.5032,10.5032,10,105.032,26.3331,26.3331,29.1705,0.270331,2914.71,20,10,10,0.500743,3396.32,15.0224,0.13527,1459.29,8.01432
105,138,51,25,514471,1431.22,18.279,16,292.464,0,81.2257,4.22496,4.22496,16,67.5993,62.5994,62.5994,18.7743,0.421249,4538.54,29,15,14,0.958117,4064.57,28.7438,0.168515,1817.26,8.64887
105,138,51,25,288857,804.4,71.9393,5,359.696,0,99.8982,0.133332,0.133332,1,0.133332,34.4997,34.4997,0.0370302,-0.724275,-7789.58,2,1,1,-0.928914,6280.98,-27.8677,0.065229,702.712,3.71506
105,138,51,25,232445,646.284,360.063,1,360.063,0,100,0,0,0,0,0,360,0,-0.122786,-1324.25,0,0,0,-0.579722,4450.46,-17.3918,0.107392,1158.76,5.07171
105,138,51,25,346933,965.053,70.806,5,354.03,0,98.3244,1.99998,1.99998,3,5.99994,203.631,203.631,1.66636,-0.259968,-2801.67,6,3,3,-0.896999,4528.25,-26.9103,0.134261,1448.01,6.94238
105,138,51,25,600459,1669.81,88.5574,4,354.23,0,98.3799,1.94442,1.94442,3,5.83327,149.832,149.832,1.62007,-0.212154,-2287.44,6,3,3,-0.660275,2409.99,-19.8084,0.175209,1890.15,9.71141
105,138,51,25,327957,911.93,25.2452,11,277.697,0,77.1246,8.23658,8.23658,10,82.3658,0.899991,0.899991,22.8754,0.0915745,987.448,20,10,10,-0.430905,2119.75,-12.9273,0.123328,1330.59,6.35403
105,138,51,25,817323,2272.47,58.3883,6,350.33,0,97.2968,1.94665,1.94665,5,9.73324,31.0664,31.0664,2.7032,0.0448848,484.082,10,5,5,-0.847023,932.942,-25.4109,0.180395,1946.46,11.6442
105,138,51,25,1467390,4080.28,119.288,3,357.863,0,99.389,1.09999,1.09999,2,2.19998,46.3995,46.3995,0.610998,-0.0132916,-143.31,4,2,2,-0.619223,327.728,-18.5769,0.337562,3641.96,19.1142
161,138,47,0,461718,1286.02,13.6094,21,285.797,0,79.3742,3.89821,3.89821,19,74.0659,3.09997,3.09997,20.5703,0.0669693,720.121,36,18,18,0.191131,1721.87,5.73399,0.221586,2386.7,6.66041
161,138,47,0,1319470,3669.31,20.3727,16,325.963,0,90.5295,2.13123,2.13123,16,34.0997,8.29992,8.29992,9.47047,0.0124582,134.324,31,16,15,-0.274281,655.142,-8.22851,0.506943,5468.9,17.0283
161,138,47,0,499526,1399.9,15.4379,21,324.197,0,90.0389,2.34887,2.34887,15,35.233,40.9329,40.9329,9.78522,-0.259458,-2763.23,28,14,14,0.28155,2500.27,8.44659,0.224338,2401.54,9.06584
161,138,47,0,57668.1,163.568,44.9496,8,359.596,0,99.8704,0,0,0,0,0,360,0,-0.660049,-6908.73,0,0,0,-2.24403,6775.73,-67.3215,0.0203751,215.507,1.48462
161,138,47,0,1105870,3342.37,44.1579,8,353.263,0,98.1115,1.59165,1.59165,4,6.3666,12.6999,12.6999,1.76819,0.0409642,384.613,8,4,4,0.357932,424.303,10.7381,0.43864,4353.94,14.0484
161,138,47,0,526456,1616.4,34.6497,10,346.497,0,96.2322,3.2583,3.2583,4,13.0332,7.39993,7.39993,3.6197,0.0477953,440.147,8,4,4,0.565316,832.775,16.9596,0.218988,2139.73,6.82407
161,138,47,0,396633,1214.44,12.7959,25,319.897,0,88.8447,2.39164,2.39164,16,38.2663,121.899,121.899,10.6277,0.117499,1085.81,28,14,14,0.145508,1988.17,4.36527,0.204343,2002.16,6.48775
161,138,47,0,537094,1633.85,17.3139,19,328.963,0,91.3627,1.82743,1.82743,17,31.0664,101.899,101.899,8.62803,-0.00567333,-53.1194,26,13,13,-0.201222,2275.16,-6.03672,0.317993,3136.05,9.20114
161,138,47,0,481405,1470.55,23.5775,15,353.663,0,98.2226,0.651845,0.651845,9,5.86661,28.733,28.733,1.62933,-0.29352,-2727.98,18,9,9,-0.684529,3508.4,-20.5361,0.161024,1581.42,6.68957
