Video File,Subject,TreatmentFactor,Mean_Burst_Activity_(%),Mean_Burst_Count,Mean_Burst_Count/Minute,Mean_Burst_Duration_(s),Mean_Inactivity_(%),Mean_Inactivity_Duration_(s),Mean_Total_Burst_Duration_(s),Clutch,Parentage,indv,ID
BMAA_0_3-18_1_CON.mp4,S05,Control,30.40935673,6,5.947071067,3.068,69.59064327,42.126,18.408,3-18A,318,n,200
BMAA_0_3-18_Ally_1_CON.m4v,S01,Control,1.46627566,1,0.993153761,0.88583,98.53372434,59.527776,0.88583,3-18A,318,y,Ally
BMAA_0_3-18_Bob_1_CON.m4v,S01,Control,13.25648415,5,4.954460253,1.6054,86.74351585,52.5245,8.027,3-18A,318,y,Bob
BMAA_0_3-18_Duce_1_CON.m4v,S01,Control,0,0,0,0,100,60.547442,0,3-18A,318,y,Duce
BMAA_0_3-18_ET_1_CON.m4v,S01,Control,0,0,0,0,100,60.534,0,3-18A,318,y,ET
BMAA_0_3-18_Christy_2_CON.mp4,S01,Control,30.11695906,1,0.991178511,18.231,69.88304094,42.303,18.231,3-18A,318,y,Christy
BMAA_0_3-18_Freddy_2_CON.mp4,S01,Control,2.686567164,2,1.993749264,0.808497,97.31343284,58.571116,1.616994,3-18A,318,y,Freddy
BMAA_0_3-14_Billy_1_CON.m4v,S01,Control,0,0,0,0,100,60.357,0,3-14A,314,y,Billy
BMAA_0_3-14_Cara_1_CON.m4v,S01,Control,7.894736842,1,0.991178511,4.779,92.10526316,55.755,4.779,3-14A,314,y,Cara
BMAA_0_3-14_Demi_1_CON.m4v,S01,Control,0.862068966,1,0.98804466,0.5235,99.13793103,60.2025,0.5235,3-14A,314,y,Demi
BMAA_0_3-14_1.avi,S01,Control,0,0,0,0,100,60.547442,0,3-14A,314,n,201
BMAA_0_3-14_1.avi,S02,Control,78.93175074,14,13.87341847,3.413654,21.06824926,12.756286,47.791156,3-14A,314,n,202
BMAA_0_3-14_1.avi,S03,Control,0,0,0,0,100,60.547442,0,3-14A,314,n,203
BMAA_0_3-14_1.avi,S04,Control,0,0,0,0,100,60.547442,0,3-14A,314,n,204
BMAA_0_3-14_1.avi,S05,Control,0,0,0,0,100,60.547442,0,3-14A,314,n,205
BMAA_0_3-14_Eric_3_CON.m4v,S01,Control,2.058823529,2,1.992149602,0.620081,97.94117647,58.996278,1.240162,3-14A,314,y,Eric
BMAA_0_3-14_Farmer_2_CON.m4v,S01,Control,0,0,0,0,100,60.493551,0,3-14A,314,y,Farmer
BMAA_0_3-3B_1.avi,S01,Control,12.75362319,4,3.958597034,1.933052,87.24637681,52.895332,7.732208,3-3B,33,n,206
BMAA_0_3-3B_1.avi,S02,Control,7.536231884,3,2.968947775,1.523010667,92.46376812,56.058508,4.569032,3-3B,33,n,207
BMAA_0_3-3B_1.avi,S03,Control,8.405797101,3,2.968947775,1.698742667,91.5942029,55.531312,5.096228,3-3B,33,n,208
BMAA_0_3-3B_1.avi,S04,Control,11.5942029,6,5.93789555,1.171546667,88.4057971,53.59826,7.02928,3-3B,33,n,209
BMAA_0_3-3B_Hi_2.avi,S01,Control,12.24489796,4,3.964713259,1.853082,87.75510204,53.121684,7.412328,3-3B,33,y,Hi
BMAA_0_3-3B_Igloo.avi,S01,Control,0,0,0,0,100,60.715388,0,3-3B,33,y,Igloo
BMAA_0_3-3B_Jess.avi,S01,Control,0,0,0,0,100,60.803618,0,3-3B,33,y,Jess
BMAA_0_3-3B_Kite.avi,S01,Control,3.498542274,2,1.982738608,1.0587,96.50145773,58.40495,2.1174,3-3B,33,y,Kite
BMAA_0_3-3B_Gunner.avi,S01,Control,17.34104046,7,6.916536084,1.504311429,82.65895954,50.193858,10.53018,3-3B,33,y,Gunner
BMAA_0_3-3B_Mandy.avi,S01,Control,6.376811594,4,3.959498292,0.966306,93.62318841,56.748516,3.865224,3-3B,33,y,Mandy
BMAA_0_3-3B_Nancy_2.avi,S01,Control,2.631578947,1,0.993761167,1.58886,97.36842105,58.78782,1.58886,3-3B,33,y,Nancy
BMAA_0_3-3B_Otis.avi,S01,Control,6.666666667,5,4.934571286,0.8106074,93.33333333,56.742518,4.053037,3-3B,33,y,Otis
BMAA_0_3-3B_Philip.avi,S01,Control,3.488372093,2,1.979465291,1.057368,96.51162791,58.507696,2.114736,3-3B,33,y,Philip
BMAA_0_3-3B_QTip_1.avi,S01,Control,0,0,0,0,100,0.705216,0,3-3B,33,y,QTip
BMAA_0_3-3B_Roy.avi,S01,Control,2.034883721,2,1.976325205,0.617778,97.96511628,59.483196,1.235556,3-3B,33,y,Roy
BMAA_0_3-18I_Bobby.avi,S01,Control,11.04651163,1,0.98839219,6.705746,88.95348837,53.998902,6.705746,3-18I,318,y,Bobby
BMAA_0_3-18I_Celeste.avi,S01,Control,3.409090909,2,1.942800835,1.052838,96.59090909,59.66082,2.105676,3-18I,318,y,Celeste
BMAA_0_3-18I_Dino_7DAYS.avi,S01,Control,3.216374269,1,0.993676738,1.942105,96.78362573,58.439705,1.942105,3-18I,318,y,Dino
BMAA_0_3-18I_Eppendorf_7DAYS_1.avi,S01,Control,4.985337243,3,2.990907243,1.000098667,95.01466276,57.182112,3.000296,3-18I,318,y,Eppendorf
BMAA_0_3-18I_Francine_7DAYS.avi,S01,Control,6.086956522,3,2.972296709,1.228738,93.91304348,56.873016,3.686214,3-18I,318,y,Francine
BMAA_0_3-18I_Grapevine_7DAYS.avi,S01,Control,10.23391813,3,2.99613349,2.049425,89.76608187,53.929155,6.148275,3-18I,318,y,Grapevine
BMAA_0_3-18I_Hillary_7DAYS.avi,S01,Control,3.488372093,2,1.985402526,1.054206,96.51162791,58.332732,2.108412,3-18I,318,y,Hillary
BMAA_0_3-18I_Indiga_7DAYS.avi,S01,Control,11.30434783,11,10.88645159,0.623032091,88.69565217,53.772462,6.853353,3-18I,318,y,Indiga
BMAA_0_3-18I_John_7DAYS.avi,S01,Control,1.739130435,1,0.990793792,1.053174,98.26086957,59.504331,1.053174,3-18I,318,y,John
BMAA_0_3-18I_Kelso_7DAYS.avi,S01,Control,8.454810496,6,5.978506472,0.848520667,91.5451895,55.124584,5.091124,3-18I,318,y,Kelso
BMAA_0_4-7A_NemoII_day5_1.avi,S01,Control,6.997084548,1,0.991139003,4.235784,93.00291545,56.300629,4.235784,4-7A,47,y,NemoII
BMAA_0_4-7A_Dory_day5.avi,S01,Control,0,0,0,0,100,60.627885,0,4-7A,47,y,Dory
BMAA_0_4-7B.avi,S01,Control,3.768115942,1,0.987581167,2.2893,96.23188406,58.4652,2.2893,4-7B,47,n,210
BMAA_0_4-7B.avi,S02,Control,0,0,0,0,100,60.7545,0,4-7B,47,n,211
BMAA_0_4-7B.avi,S03,Control,0,0,0,0,100,60.7545,0,4-7B,47,n,212
BMAA_0_4-7B.avi,S04,Control,1.449275362,1,0.987581167,0.8805,98.55072464,59.874,0.8805,4-7B,47,n,213
BMAA_0_4-7B_Dingo.avi,S01,Control,0,0,0,0,100,60.66956,0,4-7B,47,y,Dingo
BMAA_0_4-7B_Animal.avi,S01,Control,0,0,0,0,100,60.677729,0,4-7B,47,y,Animal
BMAA_0_4-7B_Flamingo_2.avi,S01,Control,0,0,0,0,100,60.741456,0,4-7B,47,y,Flamingo
BMAA_0_4-7B_Cat_2.avi,S01,Control,2.623906706,1,0.99123448,1.588266,97.37609329,58.942316,1.588266,4-7B,47,y,Cat
BMAA_0_4-7B_Bear_2.avi,S01,Control,0,0,0,0,100,60.99461,0,4-7B,47,y,Bear
BMAA_0_4-7B_Elephant_4.avi,S01,Control,0,0,0,0,100,60.739736,0,4-7B,47,y,Elephant
BMAA_0_4-7B_Giraffe_day6.avi,S01,Control,0,0,0,0,100,60.623055,0,4-7B,47,y,Giraffe
BMAA_0_4-7B_Hyena_day6.avi,S01,Control,5.23255814,2,1.980409263,1.585296,94.76744186,57.422944,3.170592,4-7B,47,y,Hyena
BMAA_0_4-7B_Iguana_day6.avi,S01,Control,0,0,0,0,100,60.688605,0,4-7B,47,y,Iguana
BMAA_0_4-7B_Jaguar_day6.avi,S01,Control,0,0,0,0,100,60.732342,0,4-7B,47,y,Jaguar
BMAA_0_4-7B_Komodo_day6.avi,S01,Control,4.651162791,1,0.990176525,2.818384,95.34883721,57.776872,2.818384,4-7B,47,y,Komodo
BMAA_0_5-1_Arlo_2.avi,S01,Control,0.872093023,1,0.990429545,0.528312,99.12790698,60.051464,0.528312,5-1A,51,y,Arlo
